Logged_Date,Name,Year,english_language,popularity,vote_average,vote_count,revenue,runtime,Rating,Review,Logged_DOW,Logged_Month,Logged_Year,Logged_Week,Daily_Movie_Count,Weekly_Movie_Count,Action,Crime,War,Drama,Thriller,Mystery,Comedy,Romance,Sci_Fi,Animation,Documentary,Adventure,Music,Horror,Fantasy,History,Western,Rom_Com,female_roles,female_driven,female_directed,negativity_percentage,neutrality_percentage,positivity_percentage,movie_sentiment
2017-08-16,Revenge of the Pink Panther,1978,1,9.908999999999999,6.5,282,49579269,104,3.5,0,3,8,2017,33,101,343,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.177,0.79,0.033,-0.8684
2017-08-16,Trail of the Pink Panther,1982,1,9.388,5.3,173,9056073,96,2.5,0,3,8,2017,33,101,343,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.108,0.811,0.081,-0.34
2017-08-16,The Pink Panther,2006,1,21.381999999999998,6.9,695,10878107,115,4.0,1,3,8,2017,33,101,343,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.127,0.775,0.099,-0.5267
2017-08-16,The Pink Panther,2006,1,21.381999999999998,6.9,695,10878107,115,2.0,1,3,8,2017,33,101,343,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.127,0.775,0.099,-0.5267
2017-08-16,The Wrong Trousers,1993,1,11.698,7.7,665,0,30,3.5,0,3,8,2017,33,101,343,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.055,0.841,0.104,0.4588
2017-08-16,A Grand Day Out,1989,1,12.562999999999999,7.5,578,0,23,4.5,0,3,8,2017,33,101,343,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.048,0.829,0.123,0.5722
2017-08-16,A Close Shave,1995,1,9.394,7.5,539,0,30,4.0,0,3,8,2017,33,101,343,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.033,0.631,0.336,0.9596
2017-08-16,The Hunt for Red October,1990,1,24.333000000000002,7.4,2371,200512643,135,3.5,0,3,8,2017,33,101,343,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.106,0.876,0.017,-0.7845
2017-08-16,Ghost,1990,1,37.851,5.5,4507,228738393,114,0.0,1,3,8,2017,33,101,343,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.109,0.784,0.107,0.2263
2017-08-16,Okja,2017,1,21.288,7.4,3367,0,122,0.0,0,3,8,2017,33,101,343,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.0,0.0,0.0,0.074,0.528,0.398,0.8481
2017-08-17,Spaceballs,1987,1,14.370999999999999,6.8,2174,38119483,96,3.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.149,0.707,0.144,0.1779
2017-08-17,Documentary,2005,1,6.928999999999999,6.9,128,0,192,2.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,1.0,0.0,0.0,0.883,0.117,0.9062
2017-08-17,Strike a Pose,2016,0,2.459,7.1,31,0,84,3.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.021,0.819,0.16,0.9137
2017-08-17,Eternal Sunshine of the Spotless Mind,2004,1,33.601,8.1,11350,72258126,108,0.0,0,4,8,2017,33,49,343,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.128,0.802,0.071,-0.4588
2017-08-17,Frank,2014,1,13.934000000000001,5.7,128,9188,88,2.0,0,4,8,2017,33,49,343,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.274,0.486,0.24,-0.0516
2017-08-17,Game of Death,1978,1,6.754,5.0,103,0,98,3.0,0,4,8,2017,33,49,343,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,0.0,0.0,0.052,0.948,0.0,-0.3818
2017-08-17,Ninja Assassin,2009,1,34.84,6.5,1022,60462347,99,2.5,0,4,8,2017,33,49,343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.146,0.742,0.112,-0.3919
2017-08-17,Rush Hour,1998,1,31.285999999999998,6.9,3357,244721064,98,4.0,0,4,8,2017,33,49,343,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.085,0.868,0.047,-0.0572
2017-08-17,Rush Hour 2,2001,1,23.581,6.7,2896,347325802,90,4.0,0,4,8,2017,33,49,343,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,0.0,0.064,0.786,0.15,0.8173
2017-08-17,Rush Hour 3,2007,1,25.631,6.4,2238,258022233,91,3.0,0,4,8,2017,33,49,343,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.288,0.621,0.091,-0.9442
2017-08-17,The Forbidden Kingdom,2008,1,20.131,6.6,1226,127906624,104,2.0,0,4,8,2017,33,49,343,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,0.0,0.0,0.154,0.738,0.109,-0.3818
2017-08-17,Shaolin Soccer,2001,0,27.04,7.0,1504,42776760,113,3.0,0,4,8,2017,33,49,343,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.119,0.793,0.088,-0.1779
2017-08-17,The Expendables,2010,1,37.556999999999995,6.2,6074,274470394,103,2.5,0,4,8,2017,33,49,343,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.073,0.853,0.074,0.0258
2017-08-17,Once Upon a Time in China,1991,0,15.76,7.2,259,3826459,134,3.5,0,4,8,2017,33,49,343,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.882,0.118,0.5574
2017-08-17,Romeo Must Die,2000,1,17.093,6.2,842,91036760,115,2.5,0,4,8,2017,33,49,343,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.336,0.664,0.0,-0.9451
2017-08-17,The Way of the Dragon,1972,1,1.663,5.0,3,0,0,4.0,0,4,8,2017,33,49,343,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.183,0.757,0.06,-0.5719
2017-08-17,The Green Hornet,1974,1,17.645,5.5,2537,227817248,119,3.5,0,4,8,2017,33,49,343,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.046,0.837,0.117,0.6486
2017-08-17,The Green Hornet,1974,1,17.645,5.5,2537,227817248,119,2.0,0,4,8,2017,33,49,343,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.046,0.837,0.117,0.6486
2017-08-17,The Green Hornet,2011,1,17.645,5.5,2537,227817248,119,3.5,0,4,8,2017,33,49,343,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.046,0.837,0.117,0.6486
2017-08-17,The Green Hornet,2011,1,17.645,5.5,2537,227817248,119,2.0,0,4,8,2017,33,49,343,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.046,0.837,0.117,0.6486
2017-08-17,Rosemary's Baby,1968,1,17.833,7.8,2811,33395426,138,0.0,0,4,8,2017,33,49,343,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0.0,0.0,0.113,0.887,0.0,-0.4939
2017-08-17,The Great Gatsby,1974,1,24.142,7.4,9831,351040419,143,3.5,0,4,8,2017,33,49,343,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.189,0.739,0.072,-0.7906
2017-08-17,Halloween,1978,1,83.194,7.8,139,0,76,4.0,0,4,8,2017,33,49,343,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.853,0.147,0.6124
2017-08-17,Paddington,2014,1,27.059,7.1,2667,259207227,96,4.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,0.0,0.0,0.146,0.746,0.108,-0.0258
2017-08-17,Happy Feet,2006,1,40.253,6.1,3937,384335608,108,2.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-08-17,The Hours,2002,1,14.794,7.3,1258,41597830,114,0.0,0,4,8,2017,33,49,343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1.0,0.0,0.053,0.762,0.184,0.7076
2017-08-17,8 Mile,2002,1,28.96,7.1,5407,242875078,110,2.5,0,4,8,2017,33,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.806,0.194,0.928
2017-08-17,Drop Dead Gorgeous,1999,1,8.142000000000001,6.5,233,10571408,98,0.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.0,1.0,0.0,0.017,0.731,0.252,0.9462
2017-08-17,The Human Centipede (First Sequence),2009,1,37.926,5.2,1539,252207,92,1.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0,0.0,0.121,0.805,0.074,-0.7003
2017-08-17,Would You Rather,2012,1,10.47,5.9,677,0,93,3.0,0,4,8,2017,33,49,343,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0,0.0,0.089,0.736,0.174,0.296
2017-08-17,You're Next,2011,1,19.945999999999998,6.6,1765,14347000,95,3.0,0,4,8,2017,33,49,343,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0.0,0.0,0.305,0.625,0.07,-0.8555
2017-08-17,Tucker and Dale vs. Evil,2010,1,11.411,7.4,2021,5224938,89,2.5,0,4,8,2017,33,49,343,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,0.0,0.0,0.324,0.676,0.0,-0.9457
2017-08-17,Drag Me to Hell,2009,1,37.576,6.3,2666,90810892,99,0.0,0,4,8,2017,33,49,343,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0.0,0.0,0.223,0.629,0.148,-0.8126
2017-08-17,Carrie,2013,1,53.36600000000001,6.2,323,0,132,2.0,0,4,8,2017,33,49,343,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0,1.0,0.0,0.341,0.659,0.0,-0.9331
2017-08-17,Boxing Helena,1993,1,10.841,5.2,161,1796389,107,1.5,0,4,8,2017,33,49,343,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0.0,1.0,0.187,0.656,0.157,-0.6858
2017-08-17,Saw,2004,1,55.895,7.4,6792,103911669,103,4.0,0,4,8,2017,33,49,343,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0.0,0.0,0.36,0.536,0.104,-0.936
2017-08-17,Piranha 3D,2010,1,37.034,5.4,1621,83188165,88,2.5,0,4,8,2017,33,49,343,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.0,1.0,0.0,0.2,0.8,0.0,-0.9585
2017-08-17,Hostel,2005,1,26.375999999999998,5.9,2672,81979826,94,2.5,0,4,8,2017,33,49,343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0.0,0.0,0.237,0.627,0.136,-0.5994
2017-08-17,The Ring,2002,1,34.717,6.6,4658,249348933,115,2.5,0,4,8,2017,33,49,343,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13.0,1.0,0.0,0.069,0.871,0.06,-0.2023
2017-08-17,Casper,1995,1,42.131,6.3,3608,287928194,100,3.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,0.0,0.0,0.099,0.799,0.102,0.0387
2017-08-17,Ouija,2014,1,29.642,5.1,2220,103590271,89,0.5,0,4,8,2017,33,49,343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,1.0,0.0,0.307,0.525,0.168,-0.6087
2017-08-17,Corpse Bride,2005,1,80.133,7.5,6524,118090836,77,3.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.0,0.0,0.0,0.087,0.913,0.0,-0.5719
2017-08-17,One Hour Photo,2002,1,10.815999999999999,6.6,1215,52223306,96,0.0,0,4,8,2017,33,49,343,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.135,0.739,0.126,-0.1655
2017-08-17,The Gift,2015,1,13.559000000000001,6.4,824,12008642,111,3.0,0,4,8,2017,33,49,343,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0.0,0.0,0.137,0.814,0.049,-0.631
2017-08-17,Star Wars: Episode III - Revenge of the Sith,2005,1,25.63,7.4,10593,850000000,140,0.0,0,4,8,2017,33,49,343,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.169,0.692,0.138,-0.2023
2017-08-17,Star Wars: Episode II - Attack of the Clones,2002,1,25.105,6.5,10218,649398328,142,0.0,0,4,8,2017,33,49,343,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.0,0.0,0.0,0.145,0.855,0.0,-0.5994
2017-08-17,Legend of the Guardians: The Owls of Ga'Hoole,2010,1,16.597,6.7,1734,140073390,97,2.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,7.0,0.0,0.0,0.08,0.748,0.172,0.7096
2017-08-17,The Odd Life of Timothy Green,2012,1,12.344000000000001,6.9,953,56012642,105,1.5,0,4,8,2017,33,49,343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0,0.0,0.0,0.0,0.944,0.056,0.1531
2017-08-17,Room 237,2012,1,7.87,6.2,391,0,102,3.0,0,4,8,2017,33,49,343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-08-18,Elena Undone,2010,1,10.446,7.1,123,0,111,4.0,1,5,8,2017,33,18,343,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-08-18,Mrs. Doubtfire,1993,1,17.505,7.2,4723,441286195,125,4.0,0,5,8,2017,33,18,343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.183,0.709,0.108,-0.6858
2017-08-18,Night at the Museum: Secret of the Tomb,2014,1,33.562,6.2,4742,363204635,98,3.0,0,5,8,2017,33,18,343,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5.0,0.0,0.0,0.086,0.776,0.137,0.3182
2017-08-18,Aladdin and the King of Thieves,1996,1,30.412,6.3,1479,0,81,1.5,0,5,8,2017,33,18,343,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.249,0.603,0.148,-0.7351
2017-08-18,Hook,1991,1,29.513,6.9,4124,300855000,142,2.5,0,5,8,2017,33,18,343,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,8.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-08-18,Night at the Museum,2006,1,25.691,6.5,8090,574480841,108,0.0,0,5,8,2017,33,18,343,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.0,0.0,0.0,0.246,0.691,0.064,-0.7964
2017-08-18,Jumanji,1995,1,226.47299999999998,7.0,6110,796575993,123,0.0,0,5,8,2017,33,18,343,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7.0,0.0,0.0,0.073,0.748,0.18,0.6133
2017-08-18,FernGully: The Last Rainforest,1992,1,10.232000000000001,6.3,415,32710894,76,2.5,0,5,8,2017,33,18,343,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5.0,0.0,0.0,0.188,0.704,0.108,-0.6808
2017-08-18,Blended,2014,1,53.931000000000004,6.8,2598,127994610,117,0.0,0,5,8,2017,33,18,343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,1.0,0.0,0.211,0.567,0.222,0.1027
2017-08-18,Predator,1987,1,126.056,5.6,3448,160542134,107,4.0,0,5,8,2017,33,18,343,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.081,0.808,0.111,-0.0258
2017-08-18,50 First Dates,2004,1,24.842,6.8,5690,196482882,99,1.5,0,5,8,2017,33,18,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.0,0.0,0.08,0.722,0.197,0.9041
2017-08-18,Soul Surfer,2011,1,22.825,7.1,959,47088990,112,0.5,0,5,8,2017,33,18,343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.12,0.535,0.345,0.8779
2017-08-18,Wizards of Waverly Place: The Movie,2009,1,31.805,6.6,1185,0,94,2.0,0,5,8,2017,33,18,343,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,6.0,0.0,0.0,0.087,0.645,0.268,0.6808
2017-08-18,The Wizards Return: Alex vs. Alex,2013,1,13.672,7.0,571,0,60,2.0,0,5,8,2017,33,18,343,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.147,0.632,0.221,0.8223
2017-08-18,The Paperboy,2012,1,11.765999999999998,5.6,563,1353868,107,0.0,0,5,8,2017,33,18,343,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.151,0.753,0.096,-0.6249
2017-08-18,Cold Mountain,2003,1,11.103,6.9,1330,173013509,154,4.0,0,5,8,2017,33,18,343,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8.0,0.0,0.0,0.07,0.736,0.194,0.8816
2017-08-18,Wanted,2008,1,110.44200000000001,6.7,167,0,106,3.5,0,5,8,2017,33,18,343,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,0.0,0.875,0.125,0.5106
2017-08-18,In Time,2011,1,51.207,6.9,8814,173930596,109,1.5,0,5,8,2017,33,18,343,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.082,0.841,0.077,0.1531
2017-08-20,The SpongeBob SquarePants Movie,2004,1,67.502,6.9,2095,140161792,87,3.0,0,7,8,2017,33,1,343,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.0,0.0,0.0,0.077,0.758,0.165,0.7717
2017-08-21,Logan Lucky,2017,1,23.278000000000002,6.7,2619,48453605,118,4.5,0,1,8,2017,34,24,43,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.119,0.881,0.0,-0.5423
2017-08-21,March of the Penguins,2005,0,8.301,7.0,855,127392239,80,2.5,0,1,8,2017,34,24,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.017,0.738,0.245,0.9752
2017-08-21,Bridget Jones's Diary,2001,1,18.612000000000002,6.7,3945,281929795,97,3.5,0,1,8,2017,34,24,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,1.0,1.0,0.298,0.702,0.0,-0.6249
2017-08-21,The Lord of the Rings: The Two Towers,2002,1,77.743,8.3,16939,926287400,179,2.5,0,1,8,2017,34,24,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0.0,0.0,0.076,0.821,0.104,0.0772
2017-08-21,The Imitation Game,2014,1,35.427,8.0,13765,233555708,113,0.0,0,1,8,2017,34,24,43,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.0,0.0,0.132,0.798,0.071,-0.5106
2017-08-21,Aliens,1986,1,32.798,7.9,7125,183316455,137,0.0,0,1,8,2017,34,24,43,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.039,0.961,0.0,-0.3182
2017-08-21,Zookeeper,2011,1,12.731,5.4,1264,169852759,102,0.5,0,1,8,2017,34,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0,0.0,0.05,0.797,0.153,0.8804
2017-08-21,Jack and Jill,2011,1,18.932000000000002,4.3,1638,149673788,91,0.5,0,1,8,2017,34,24,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.111,0.713,0.176,0.5106
2017-08-21,Grown Ups 2,2013,1,55.248999999999995,6.1,3158,247022278,101,0.5,0,1,8,2017,34,24,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.928,0.072,0.4767
2017-08-21,Hotel Transylvania 2,2015,1,84.39399999999998,6.8,4447,473226958,89,2.5,0,1,8,2017,34,24,43,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.0,0.0,0.0,0.084,0.839,0.077,-0.0516
2017-08-21,The Waterboy,1998,1,13.845999999999998,6.0,1299,185991646,90,2.0,0,1,8,2017,34,24,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.186,0.814,0.0,-0.7506
2017-08-21,Anger Management,2003,1,19.615,6.1,2345,195745823,106,2.0,0,1,8,2017,34,24,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.197,0.787,0.016,-0.899
2017-08-21,Grown Ups,2010,1,60.06100000000001,6.3,4557,271430189,102,1.0,0,1,8,2017,34,24,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,1.0,0.0,0.0,0.674,0.326,0.8271
2017-08-21,Bedtime Stories,2008,1,16.088,6.1,2253,212874864,99,1.5,0,1,8,2017,34,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.0,1.0,0.0,0.058,0.83,0.112,0.5719
2017-08-21,Click,2006,1,19.847,6.2,5477,240685326,107,1.0,0,1,8,2017,34,24,43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9.0,1.0,0.0,0.101,0.849,0.05,-0.228
2017-08-21,DodgeBall: A True Underdog Story,2004,1,16.145,6.3,2613,167722310,92,2.0,0,1,8,2017,34,24,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.113,0.804,0.083,-0.2732
2017-08-21,Antz,1998,1,25.857,6.1,3576,171757863,83,1.5,0,1,8,2017,34,24,43,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5.0,0.0,0.0,0.139,0.807,0.054,-0.4767
2017-08-21,Batman Returns,1992,1,30.930999999999997,6.8,4737,280000000,126,5.0,1,1,8,2017,34,24,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-08-21,Men in Black,1997,1,101.301,6.0,3541,252608480,115,0.0,0,1,8,2017,34,24,43,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.09,0.783,0.127,0.1335
2017-08-21,The Hobbit: The Desolation of Smaug,2013,1,59.652,7.6,10276,958400000,161,3.0,0,1,8,2017,34,24,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.838,0.162,0.7003
2017-08-21,Power Rangers,2017,1,40.868,6.3,3651,142337240,124,2.0,1,1,8,2017,34,24,43,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.0,1.0,0.0,0.053,0.894,0.053,0.0
2017-08-21,The Hobbit: The Battle of the Five Armies,2014,1,117.21799999999999,7.3,11226,956019788,144,2.0,0,1,8,2017,34,24,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,0.0,0.0,0.039,0.896,0.064,0.25
2017-08-21,Unbreakable,2000,1,30.83,7.1,7272,248118121,106,4.0,0,1,8,2017,34,24,43,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.208,0.792,0.0,-0.8885
2017-08-21,Spider-Man 3,2007,1,281.74,6.3,10094,890871626,139,1.0,0,1,8,2017,34,24,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,0.0,0.0,0.0,0.844,0.156,0.8126
2017-08-22,Clockstoppers,2002,1,7.6560000000000015,5.2,215,38793283,94,1.5,0,2,8,2017,34,2,43,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,8.0,0.0,0.0,0.092,0.712,0.196,0.8875
2017-08-22,The Hitman's Bodyguard,2017,1,122.83,6.9,4604,176586701,118,3.0,0,2,8,2017,34,2,43,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,0.0,0.0,0.864,0.136,0.6369
2017-08-23,Practical Magic,1998,1,10.324000000000002,6.7,1078,46733235,104,2.0,0,3,8,2017,34,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.0,1.0,0.0,0.367,0.584,0.049,-0.9813
2017-08-23,Tampopo,1985,0,11.043,7.9,189,0,115,2.5,0,3,8,2017,34,4,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.133,0.8,0.068,-0.3818
2017-08-23,X-Men: Apocalypse,2016,1,67.65899999999999,6.5,10673,543934787,144,2.0,0,3,8,2017,34,4,43,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8.0,0.0,0.0,0.136,0.864,0.0,-0.4588
2017-08-23,Down with Love,2003,1,8.994,6.1,544,20298207,101,4.5,0,3,8,2017,34,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1.0,0.0,0.0,0.741,0.259,0.6369
2017-08-24,Jarhead,2005,1,23.912,6.6,2078,97076152,123,3.0,0,4,8,2017,34,2,43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.26,0.68,0.06,-0.962
2017-08-24,Madonna: Truth or Dare,1991,1,8.912,6.4,101,0,119,4.0,0,4,8,2017,34,2,43,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.0,0.0,0.0,0.067,0.933,0.0,-0.6369
2017-08-25,The Mist,2007,1,138.829,7.4,16,0,90,3.5,0,5,8,2017,34,2,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1.0,0.0,0.278,0.656,0.066,-0.8934
2017-08-25,The Purge,2013,1,118.803,6.3,6763,89328627,86,1.5,0,5,8,2017,34,2,43,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6.0,0.0,0.0,0.091,0.758,0.152,0.1027
